25
0.013958191065848261	0.03579467366729024
0.07331245290637452	0.08279663233524699
0.1791506680948623	0.12861415393698572
0.329892368033752	0.1724881895252684
0.5232554138861922	0.21374872966739336
0.7563093306616295	0.25176943542597874
1.0255214986883896	0.2859737191147273
1.3268110356928142	0.31584299901072616
1.655610747352029	0.34092445501867025
2.006936390978934	0.3608378631362813
2.375462243238099	0.3752813491529812
2.7556018378984173	0.3840359608552282
3.141592653589793	0.38696898548603176
3.527583469281169	0.3840359608552282
3.907723063941487	0.3752813491529812
4.276248916200652	0.3608378631362813
4.627574559827558	0.34092445501867025
4.956374271486772	0.31584299901072616
5.257663808491197	0.2859737191147273
5.526875976517957	0.25176943542597874
5.7599298932933936	0.21374872966739336
5.953292939145834	0.1724881895252684
6.104034639084724	0.12861415393698572
6.209872854273212	0.08279663233524699
6.269227116113738	0.03579467366729024
